Term,Term,Semester,College or School,College Description,Department,Class Subject,Class Number,Class,Course,Class Section,Career,Course Class Description,Enrollment Capacity,Total Enrolled,Component,Room Number,Days of the Week,Class Start Time,Class End Time,Class on Monday,Class on Tuesday,Class on Wednesday,Class on Thursday,Class on Friday,Class on Saturday,Class on Sunday,Class Start Date,Class End Date,Professor Name,Summer Session,Class Location Description,City
1253,Summer 2025,Summer 2025,LIBR,College of Information,Learning Technologies,LTEC,6900,LTEC 6900,LTEC 6900,717,Graduate,SPEC PROB LTEC,10,0,CRE,,,,,N,N,N,N,N,N,N,5/19/2025,7/25/2025,"An,Yunjo",10W,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,LIBR,College of Information,Learning Technologies,LTEC,6900,LTEC 6900,LTEC 6900,718,Graduate,SPEC PROB LTEC,10,0,CRE,,,,,N,N,N,N,N,N,N,6/23/2025,7/25/2025,"Cockerham,Deborah Pyle",5W2,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,LIBR,College of Information,Learning Technologies,LTEC,6950,LTEC 6950,LTEC 6950,431,Graduate,DISSERTATION LTEC,10,0,CRE,Internet,,,,N,N,N,N,N,N,N,5/19/2025,7/25/2025,"Tyler-Wood,Tandra L",10W,Internet Course - Texas,Denton
1253,Summer 2025,Summer 2025,LIBR,College of Information,Learning Technologies,LTEC,6950,LTEC 6950,LTEC 6950,432,Graduate,DISSERTATION LTEC,10,3,CRE,Internet,,,,N,N,N,N,N,N,N,5/19/2025,7/25/2025,"Warren,Scott Joseph",10W,Internet Course - Texas,Denton
1253,Summer 2025,Summer 2025,LIBR,College of Information,Learning Technologies,LTEC,6950,LTEC 6950,LTEC 6950,433,Graduate,DISSERTATION LTEC,10,0,CRE,Internet,,,,N,N,N,N,N,N,N,5/19/2025,7/25/2025,"Hayes,Aleshia T",10W,Internet Course - Texas,Denton
1253,Summer 2025,Summer 2025,LIBR,College of Information,Learning Technologies,LTEC,6950,LTEC 6950,LTEC 6950,434,Graduate,DISSERTATION LTEC,10,0,CRE,Internet,,,,N,N,N,N,N,N,N,5/19/2025,7/25/2025,"Knezek,Gerald",10W,Internet Course - Texas,Denton
1253,Summer 2025,Summer 2025,LIBR,College of Information,Learning Technologies,LTEC,6950,LTEC 6950,LTEC 6950,435,Graduate,DISSERTATION LTEC,10,0,CRE,Internet,,,,N,N,N,N,N,N,N,5/19/2025,7/25/2025,,10W,Internet Course - Texas,Denton
1253,Summer 2025,Summer 2025,LIBR,College of Information,Learning Technologies,LTEC,6950,LTEC 6950,LTEC 6950,436,Graduate,DISSERTATION LTEC,10,0,CRE,Internet,,,,N,N,N,N,N,N,N,5/19/2025,7/25/2025,"Lee,Youngjin",10W,Internet Course - Texas,Denton
1253,Summer 2025,Summer 2025,LIBR,College of Information,Learning Technologies,LTEC,6950,LTEC 6950,LTEC 6950,437,Graduate,DISSERTATION LTEC,10,0,CRE,Internet,,,,N,N,N,N,N,N,N,5/19/2025,7/25/2025,"Spector,Jonathan Michael",10W,Internet Course - Texas,Denton
1253,Summer 2025,Summer 2025,LIBR,College of Information,Learning Technologies,LTEC,6950,LTEC 6950,LTEC 6950,439,Graduate,DISSERTATION LTEC,10,1,CRE,Internet,,,,N,N,N,N,N,N,N,5/19/2025,7/25/2025,"Kinshuk,XXX",10W,Internet Course - Texas,Denton
1253,Summer 2025,Summer 2025,LIBR,College of Information,Learning Technologies,LTEC,6950,LTEC 6950,LTEC 6950,442,Graduate,DISSERTATION LTEC,10,0,CRE,Internet,,,,N,N,N,N,N,N,N,5/19/2025,7/25/2025,"Baker,Rose Marie",10W,Internet Course - Texas,Denton
1253,Summer 2025,Summer 2025,LIBR,College of Information,Learning Technologies,LTEC,6950,LTEC 6950,LTEC 6950,445,Graduate,DISSERTATION LTEC,10,0,CRE,Internet,,,,N,N,N,N,N,N,N,5/19/2025,7/25/2025,"Johnson,Karen Roberto",10W,Internet Course - Texas,Denton
1253,Summer 2025,Summer 2025,LIBR,College of Information,Learning Technologies,LTEC,6950,LTEC 6950,LTEC 6950,446,Graduate,DISSERTATION LTEC,10,0,CRE,Internet,,,,N,N,N,N,N,N,N,5/19/2025,7/25/2025,"McMahan,Timothy C",10W,Internet Course - Texas,Denton
1253,Summer 2025,Summer 2025,LIBR,College of Information,Learning Technologies,LTEC,6950,LTEC 6950,LTEC 6950,447,Graduate,DISSERTATION LTEC,10,0,CRE,Internet,,,,N,N,N,N,N,N,N,5/19/2025,7/25/2025,"An,Yunjo",10W,Internet Course - Texas,Denton
1253,Summer 2025,Summer 2025,LIBR,College of Information,Learning Technologies,LTEC,6950,LTEC 6950,LTEC 6950,448,Graduate,DISSERTATION LTEC,10,0,CRE,Internet,,,,N,N,N,N,N,N,N,5/19/2025,7/25/2025,"Cockerham,Deborah Pyle",10W,Internet Course - Texas,Denton
1253,Summer 2025,Summer 2025,LIBR,College of Information,Learning Technologies,LTEC,6950,LTEC 6950,LTEC 6950,449,Graduate,DISSERTATION LTEC,15,0,CRE,Internet,,,,N,N,N,N,N,N,N,5/19/2025,7/25/2025,"Eutsler,Lauren Marie",10W,Internet Course - Texas,Denton
1253,Summer 2025,Summer 2025,LIBR,College of Information,Learning Technologies,LTEC,6950,LTEC 6950,LTEC 6950,451,Graduate,DISSERTATION LTEC,10,0,CRE,Internet,,,,N,N,N,N,N,N,N,5/19/2025,7/25/2025,"Tyler-Wood,Tandra L",10W,Internet Course - Texas,Denton
1253,Summer 2025,Summer 2025,LIBR,College of Information,Learning Technologies,LTEC,6950,LTEC 6950,LTEC 6950,452,Graduate,DISSERTATION LTEC,10,0,CRE,Internet,,,,N,N,N,N,N,N,N,6/23/2025,7/25/2025,"Warren,Scott Joseph",5W2,Internet Course - Texas,Denton
1253,Summer 2025,Summer 2025,LIBR,College of Information,Learning Technologies,LTEC,6950,LTEC 6950,LTEC 6950,453,Graduate,DISSERTATION LTEC,10,0,CRE,Internet,,,,N,N,N,N,N,N,N,5/19/2025,7/25/2025,,10W,Internet Course - Texas,Denton
1253,Summer 2025,Summer 2025,LIBR,College of Information,Learning Technologies,LTEC,6950,LTEC 6950,LTEC 6950,454,Graduate,DISSERTATION LTEC,10,0,CRE,Internet,,,,N,N,N,N,N,N,N,5/19/2025,7/25/2025,"Knezek,Gerald",10W,Internet Course - Texas,Denton
1253,Summer 2025,Summer 2025,LIBR,College of Information,Learning Technologies,LTEC,6950,LTEC 6950,LTEC 6950,455,Graduate,DISSERTATION LTEC,10,0,CRE,Internet,,,,N,N,N,N,N,N,N,6/2/2025,7/25/2025,,8W1,Internet Course - Texas,Denton
1253,Summer 2025,Summer 2025,LIBR,College of Information,Learning Technologies,LTEC,6950,LTEC 6950,LTEC 6950,456,Graduate,DISSERTATION LTEC,10,0,CRE,Internet,,,,N,N,N,N,N,N,N,5/19/2025,7/25/2025,"Lee,Youngjin",10W,Internet Course - Texas,Denton
1253,Summer 2025,Summer 2025,LIBR,College of Information,Learning Technologies,LTEC,6950,LTEC 6950,LTEC 6950,457,Graduate,DISSERTATION LTEC,10,0,CRE,Internet,,,,N,N,N,N,N,N,N,5/19/2025,7/25/2025,"Spector,Jonathan Michael",10W,Internet Course - Texas,Denton
1253,Summer 2025,Summer 2025,LIBR,College of Information,Learning Technologies,LTEC,6950,LTEC 6950,LTEC 6950,459,Graduate,DISSERTATION LTEC,10,0,CRE,Internet,,,,N,N,N,N,N,N,N,5/19/2025,7/25/2025,,10W,Internet Course - Texas,Denton
1253,Summer 2025,Summer 2025,LIBR,College of Information,Learning Technologies,LTEC,6950,LTEC 6950,LTEC 6950,462,Graduate,DISSERTATION LTEC,10,0,CRE,Internet,,,,N,N,N,N,N,N,N,5/19/2025,7/25/2025,"Baker,Rose Marie",10W,Internet Course - Texas,Denton
1253,Summer 2025,Summer 2025,LIBR,College of Information,Learning Technologies,LTEC,6950,LTEC 6950,LTEC 6950,465,Graduate,DISSERTATION LTEC,10,0,CRE,Internet,,,,N,N,N,N,N,N,N,6/23/2025,7/25/2025,"Johnson,Karen Roberto",5W2,Internet Course - Texas,Denton
1253,Summer 2025,Summer 2025,LIBR,College of Information,Learning Technologies,LTEC,6950,LTEC 6950,LTEC 6950,466,Graduate,DISSERTATION LTEC,10,0,CRE,Internet,,,,N,N,N,N,N,N,N,5/19/2025,7/25/2025,"Turner,John Robert",10W,Internet Course - Texas,Denton
1253,Summer 2025,Summer 2025,LIBR,College of Information,Learning Technologies,LTEC,6950,LTEC 6950,LTEC 6950,467,Graduate,DISSERTATION LTEC,10,0,CRE,Internet,,,,N,N,N,N,N,N,N,6/23/2025,7/25/2025,,5W2,Internet Course - Texas,Denton
1253,Summer 2025,Summer 2025,LIBR,College of Information,Learning Technologies,LTEC,6950,LTEC 6950,LTEC 6950,468,Graduate,DISSERTATION LTEC,10,0,CRE,Internet,,,,N,N,N,N,N,N,N,6/23/2025,7/25/2025,,5W2,Internet Course - Texas,Denton
1253,Summer 2025,Summer 2025,LIBR,College of Information,Learning Technologies,LTEC,6950,LTEC 6950,LTEC 6950,701,Graduate,DISSERTATION LTEC,10,0,CRE,,,,,N,N,N,N,N,N,N,6/23/2025,7/25/2025,"Tyler-Wood,Tandra L",5W2,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,LIBR,College of Information,Learning Technologies,LTEC,6950,LTEC 6950,LTEC 6950,702,Graduate,DISSERTATION LTEC,10,1,CRE,,,,,N,N,N,N,N,N,N,5/19/2025,7/25/2025,"Warren,Scott Joseph",10W,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,LIBR,College of Information,Learning Technologies,LTEC,6950,LTEC 6950,LTEC 6950,703,Graduate,DISSERTATION LTEC,10,0,CRE,,,,,N,N,N,N,N,N,N,5/19/2025,7/25/2025,"Hayes,Aleshia T",10W,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,LIBR,College of Information,Learning Technologies,LTEC,6950,LTEC 6950,LTEC 6950,704,Graduate,DISSERTATION LTEC,10,0,CRE,,,,,N,N,N,N,N,N,N,5/19/2025,7/25/2025,"Knezek,Gerald",10W,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,LIBR,College of Information,Learning Technologies,LTEC,6950,LTEC 6950,LTEC 6950,705,Graduate,DISSERTATION LTEC,10,0,CRE,,,,,N,N,N,N,N,N,N,5/19/2025,7/25/2025,"Norris,Cathleen Ann",10W,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,LIBR,College of Information,Learning Technologies,LTEC,6950,LTEC 6950,LTEC 6950,706,Graduate,DISSERTATION LTEC,10,0,CRE,,,,,N,N,N,N,N,N,N,5/19/2025,7/25/2025,"Lee,Youngjin",10W,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,LIBR,College of Information,Learning Technologies,LTEC,6950,LTEC 6950,LTEC 6950,707,Graduate,DISSERTATION LTEC,10,0,CRE,,,,,N,N,N,N,N,N,N,5/19/2025,7/25/2025,"Spector,Jonathan Michael",10W,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,LIBR,College of Information,Learning Technologies,LTEC,6950,LTEC 6950,LTEC 6950,709,Graduate,DISSERTATION LTEC,10,0,CRE,,,,,N,N,N,N,N,N,N,5/19/2025,7/25/2025,,10W,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,LIBR,College of Information,Learning Technologies,LTEC,6950,LTEC 6950,LTEC 6950,712,Graduate,DISSERTATION LTEC,10,0,CRE,,,,,N,N,N,N,N,N,N,5/19/2025,7/25/2025,"Baker,Rose Marie",10W,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,LIBR,College of Information,Learning Technologies,LTEC,6950,LTEC 6950,LTEC 6950,715,Graduate,DISSERTATION LTEC,10,0,CRE,,,,,N,N,N,N,N,N,N,5/19/2025,7/25/2025,"Johnson,Karen Roberto",10W,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,LIBR,College of Information,Learning Technologies,LTEC,6950,LTEC 6950,LTEC 6950,716,Graduate,DISSERTATION LTEC,10,0,CRE,,,,,N,N,N,N,N,N,N,5/19/2025,7/25/2025,"Turner,John Robert",10W,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,LIBR,College of Information,Learning Technologies,LTEC,6950,LTEC 6950,LTEC 6950,717,Graduate,DISSERTATION LTEC,10,0,CRE,,,,,N,N,N,N,N,N,N,5/19/2025,7/25/2025,"An,Yunjo",10W,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,LIBR,College of Information,Learning Technologies,LTEC,6950,LTEC 6950,LTEC 6950,718,Graduate,DISSERTATION LTEC,10,0,CRE,,,,,N,N,N,N,N,N,N,5/19/2025,7/25/2025,"Cockerham,Deborah Pyle",10W,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,LIBR,College of Information,Learning Technologies,LTEC,6950,LTEC 6950,LTEC 6950,719,Graduate,DISSERTATION LTEC,15,0,CRE,,,,,N,N,N,N,N,N,N,5/19/2025,7/25/2025,"Eutsler,Lauren Marie",10W,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,LIBR,College of Information,Learning Technologies,LTEC,3010,LTEC 3010,LTEC 3010,420,Undergraduate,PERSONAL DEVELOPM,50,32,CRE,Internet,,,,N,N,N,N,N,N,N,5/19/2025,7/25/2025,"Huang,Tai-Yi",10W,Internet Course - Texas,Denton
1253,Summer 2025,Summer 2025,LIBR,College of Information,Learning Technologies,LTEC,3260,LTEC 3260,LTEC 3260,420,Undergraduate,WEB AUTHORING,35,3,CRE,Internet,,,,N,N,N,N,N,N,N,5/19/2025,7/25/2025,"McMahan,Timothy C",10W,Internet Course - Texas,Denton
1253,Summer 2025,Summer 2025,LIBR,College of Information,Learning Technologies,LTEC,3530,LTEC 3530,LTEC 3530,420,Undergraduate,DATA COMMUNICATION,35,13,CRE,Internet,,,,N,N,N,N,N,N,N,5/19/2025,7/25/2025,"McMahan,Timothy C",10W,Internet Course - Texas,Denton
1253,Summer 2025,Summer 2025,LIBR,College of Information,Learning Technologies,LTEC,4000,LTEC 4000,LTEC 4000,420,Undergraduate,TRAINING AND DEVELOP,35,10,CRE,Internet,,,,N,N,N,N,N,N,N,5/19/2025,7/25/2025,"Johnson,Karen Roberto",10W,Internet Course - Texas,Denton
1253,Summer 2025,Summer 2025,LIBR,College of Information,Learning Technologies,LTEC,4060,LTEC 4060,LTEC 4060,420,Undergraduate,PROJ MAG & PERF IMP,35,10,CRE,Internet,,,,N,N,N,N,N,N,N,5/19/2025,7/25/2025,"Baker,Rose Marie",10W,Internet Course - Texas,Denton
1253,Summer 2025,Summer 2025,LIBR,College of Information,Learning Technologies,LTEC,4510,LTEC 4510,LTEC 4510,420,Undergraduate,COMM BUS ED&IND,50,14,CRE,Internet,,,,N,N,N,N,N,N,N,5/19/2025,7/25/2025,"Johnson,Karen Roberto",10W,Internet Course - Texas,Denton
1253,Summer 2025,Summer 2025,LIBR,College of Information,Learning Technologies,LTEC,4741,LTEC 4741,LTEC 4741,420,Undergraduate,LTEC CAPSTONE,25,0,CRE,Internet,,,,N,N,N,N,N,N,N,5/19/2025,7/25/2025,"Huang,Tai-Yi",10W,Internet Course - Texas,Denton
1253,Summer 2025,Summer 2025,LIBR,College of Information,Learning Technologies,LTEC,4900,LTEC 4900,LTEC 4900,420,Undergraduate,SPECIAL PROBLEMS,2,0,CRE,Internet,,,,N,N,N,N,N,N,N,5/12/2025,5/30/2025,,3W1,Internet Course - Texas,Denton
1253,Summer 2025,Summer 2025,LIBR,College of Information,Learning Technologies,LTEC,4900,LTEC 4900,LTEC 4900,421,Undergraduate,SPECIAL PROBLEMS,10,0,CRE,Internet,,,,N,N,N,N,N,N,N,5/19/2025,7/25/2025,"Baker,Rose Marie",10W,Internet Course - Texas,Denton
1253,Summer 2025,Summer 2025,LIBR,College of Information,Learning Technologies,LTEC,4900,LTEC 4900,LTEC 4900,422,Undergraduate,SPECIAL PROBLEMS,1,0,CRE,Internet,,,,N,N,N,N,N,N,N,6/2/2025,7/25/2025,,8W1,Internet Course - Texas,Denton
1253,Summer 2025,Summer 2025,COS,College of Science,Mathematics,MATH,5900,MATH 5900,MATH 5900,702,Graduate,SPECIAL PROBLEMS,15,0,CRE,,,,,N,N,N,N,N,N,N,5/19/2025,6/20/2025,,5W1,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,COS,College of Science,Mathematics,MATH,5900,MATH 5900,MATH 5900,702,Graduate,SPECIAL PROBLEMS,1,0,CRE,,,,,N,N,N,N,N,N,N,5/19/2025,7/25/2025,,10W,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,COS,College of Science,Mathematics,MATH,5900,MATH 5900,MATH 5900,703,Graduate,SPECIAL PROBLEMS,30,0,CRE,,,,,N,N,N,N,N,N,N,5/19/2025,6/20/2025,,5W1,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,COS,College of Science,Mathematics,MATH,5900,MATH 5900,MATH 5900,703,Graduate,SPECIAL PROBLEMS,1,0,CRE,,,,,N,N,N,N,N,N,N,5/19/2025,7/25/2025,,10W,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,COS,College of Science,Mathematics,MATH,5900,MATH 5900,MATH 5900,704,Graduate,SPECIAL PROBLEMS,15,0,CRE,,,,,N,N,N,N,N,N,N,6/23/2025,7/25/2025,,5W2,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,COS,College of Science,Mathematics,MATH,5900,MATH 5900,MATH 5900,705,Graduate,SPECIAL PROBLEMS,5,0,CRE,,,,,N,N,N,N,N,N,N,5/19/2025,6/20/2025,,5W1,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,COS,College of Science,Mathematics,MATH,5900,MATH 5900,MATH 5900,706,Graduate,SPECIAL PROBLEMS,30,0,CRE,,,,,N,N,N,N,N,N,N,6/23/2025,7/25/2025,,5W2,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,COS,College of Science,Mathematics,MATH,5910,MATH 5910,MATH 5910,701,Graduate,SPECIAL PROBLEMS,30,0,CRE,,,,,N,N,N,N,N,N,N,5/19/2025,6/20/2025,,5W1,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,COS,College of Science,Mathematics,MATH,5910,MATH 5910,MATH 5910,702,Graduate,SPECIAL PROBLEMS,15,0,CRE,,,,,N,N,N,N,N,N,N,5/19/2025,6/20/2025,,5W1,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,COS,College of Science,Mathematics,MATH,5910,MATH 5910,MATH 5910,703,Graduate,SPECIAL PROBLEMS,15,0,CRE,,,,,N,N,N,N,N,N,N,5/19/2025,6/20/2025,,5W1,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,COS,College of Science,Mathematics,MATH,5910,MATH 5910,MATH 5910,704,Graduate,SPECIAL PROBLEMS,15,0,CRE,,,,,N,N,N,N,N,N,N,5/19/2025,6/20/2025,,5W1,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,COS,College of Science,Mathematics,MATH,5910,MATH 5910,MATH 5910,705,Graduate,SPECIAL PROBLEMS,15,0,CRE,,,,,N,N,N,N,N,N,N,5/19/2025,6/20/2025,,5W1,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,COS,College of Science,Mathematics,MATH,5950,MATH 5950,MATH 5950,701,Graduate,THESIS,30,0,CRE,,,,,N,N,N,N,N,N,N,5/19/2025,6/20/2025,,5W1,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,COS,College of Science,Mathematics,MATH,5950,MATH 5950,MATH 5950,702,Graduate,THESIS,5,0,CRE,,,,,N,N,N,N,N,N,N,5/19/2025,6/20/2025,,5W1,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,COS,College of Science,Mathematics,MATH,5950,MATH 5950,MATH 5950,702,Graduate,THESIS,5,0,CRE,,,,,N,N,N,N,N,N,N,6/23/2025,7/25/2025,,5W2,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,COS,College of Science,Mathematics,MATH,6900,MATH 6900,MATH 6900,701,Graduate,SPECIAL PROBLEMS,30,0,CRE,,,,,N,N,N,N,N,N,N,5/19/2025,6/20/2025,,5W1,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,COS,College of Science,Mathematics,MATH,6900,MATH 6900,MATH 6900,702,Graduate,SPECIAL PROBLEMS,30,0,CRE,,,,,N,N,N,N,N,N,N,5/19/2025,6/20/2025,,5W1,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,COS,College of Science,Mathematics,MATH,6900,MATH 6900,MATH 6900,703,Graduate,SPECIAL PROBLEMS,30,0,CRE,,,,,N,N,N,N,N,N,N,5/19/2025,6/20/2025,,5W1,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,COS,College of Science,Mathematics,MATH,6900,MATH 6900,MATH 6900,704,Graduate,SPECIAL PROBLEMS,30,0,CRE,,,,,N,N,N,N,N,N,N,5/19/2025,6/20/2025,,5W1,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,COS,College of Science,Mathematics,MATH,6900,MATH 6900,MATH 6900,705,Graduate,SPECIAL PROBLEMS,30,0,CRE,,,,,N,N,N,N,N,N,N,5/19/2025,6/20/2025,,5W1,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,COS,College of Science,Mathematics,MATH,6910,MATH 6910,MATH 6910,701,Graduate,SPECIAL PROBLEMS,30,0,CRE,,,,,N,N,N,N,N,N,N,5/19/2025,6/20/2025,,5W1,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,COS,College of Science,Mathematics,MATH,6910,MATH 6910,MATH 6910,702,Graduate,SPECIAL PROBLEMS,30,0,CRE,,,,,N,N,N,N,N,N,N,5/19/2025,6/20/2025,,5W1,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,COS,College of Science,Mathematics,MATH,6910,MATH 6910,MATH 6910,703,Graduate,SPECIAL PROBLEMS,30,0,CRE,,,,,N,N,N,N,N,N,N,5/19/2025,6/20/2025,,5W1,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,COS,College of Science,Mathematics,MATH,6910,MATH 6910,MATH 6910,704,Graduate,SPECIAL PROBLEMS,30,0,CRE,,,,,N,N,N,N,N,N,N,5/19/2025,6/20/2025,,5W1,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,COS,College of Science,Mathematics,MATH,6910,MATH 6910,MATH 6910,705,Graduate,SPECIAL PROBLEMS,30,0,CRE,,,,,N,N,N,N,N,N,N,5/19/2025,6/20/2025,,5W1,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,COS,College of Science,Mathematics,MATH,6940,MATH 6940,MATH 6940,701,Graduate,INDV RESEARCH,30,0,CRE,,,,,N,N,N,N,N,N,N,5/19/2025,6/20/2025,,5W1,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,COS,College of Science,Mathematics,MATH,6940,MATH 6940,MATH 6940,702,Graduate,INDV RESEARCH,30,0,CRE,,,,,N,N,N,N,N,N,N,5/19/2025,6/20/2025,,5W1,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,COS,College of Science,Mathematics,MATH,6940,MATH 6940,MATH 6940,703,Graduate,INDV RESEARCH,30,0,CRE,,,,,N,N,N,N,N,N,N,5/19/2025,6/20/2025,,5W1,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,COS,College of Science,Mathematics,MATH,6940,MATH 6940,MATH 6940,704,Graduate,INDV RESEARCH,30,0,CRE,,,,,N,N,N,N,N,N,N,5/19/2025,6/20/2025,,5W1,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,COS,College of Science,Mathematics,MATH,6940,MATH 6940,MATH 6940,705,Graduate,INDV RESEARCH,30,0,CRE,,,,,N,N,N,N,N,N,N,5/19/2025,6/20/2025,,5W1,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,COS,College of Science,Mathematics,MATH,6950,MATH 6950,MATH 6950,701,Graduate,DISSERTATION,30,0,CRE,,,,,N,N,N,N,N,N,N,6/23/2025,7/25/2025,"Song,Kaisheng",5W2,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,COS,College of Science,Mathematics,MATH,6950,MATH 6950,MATH 6950,702,Graduate,DISSERTATION,5,0,CRE,,,,,N,N,N,N,N,N,N,5/19/2025,7/25/2025,,10W,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,COS,College of Science,Mathematics,MATH,6950,MATH 6950,MATH 6950,702,Graduate,DISSERTATION,30,0,CRE,,,,,N,N,N,N,N,N,N,5/19/2025,6/20/2025,"Krueger,John Eric",5W1,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,COS,College of Science,Mathematics,MATH,6950,MATH 6950,MATH 6950,702,Graduate,DISSERTATION,15,0,CRE,,,,,N,N,N,N,N,N,N,6/23/2025,7/25/2025,,5W2,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,COS,College of Science,Mathematics,MATH,6950,MATH 6950,MATH 6950,703,Graduate,DISSERTATION,30,0,CRE,,,,,N,N,N,N,N,N,N,5/19/2025,6/20/2025,"Fishman,Lior",5W1,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,COS,College of Science,Mathematics,MATH,6950,MATH 6950,MATH 6950,703,Graduate,DISSERTATION,1,0,CRE,,,,,N,N,N,N,N,N,N,5/19/2025,7/25/2025,,10W,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,COS,College of Science,Mathematics,MATH,6950,MATH 6950,MATH 6950,704,Graduate,DISSERTATION,30,0,CRE,,,,,N,N,N,N,N,N,N,5/19/2025,6/20/2025,,5W1,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,COS,College of Science,Mathematics,MATH,6950,MATH 6950,MATH 6950,705,Graduate,DISSERTATION,30,0,CRE,,,,,N,N,N,N,N,N,N,5/19/2025,6/20/2025,,5W1,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,COS,College of Science,Mathematics,MATH,1100,MATH 1100,MATH 1100,120,Undergraduate,ALGEBRA,70,12,CRE,PHYS 104,MTWR,12:00:00.000000PM, 1:50:00.000000PM,Y,Y,Y,Y,N,N,N,6/23/2025,7/25/2025,"Khan,Shafeena Tabassum",5W2,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,COS,College of Science,Mathematics,MATH,1100,MATH 1100,MATH 1100,400,Undergraduate,ALGEBRA,50,50,CRE,Internet,,,,N,N,N,N,N,N,N,6/2/2025,7/25/2025,"De La Rosa,Lauren E",8W1,Internet Course - Texas,Denton
1253,Summer 2025,Summer 2025,COS,College of Science,Mathematics,MATH,1100,MATH 1100,MATH 1100,410,Undergraduate,ALGEBRA,50,44,CRE,Internet,,,,N,N,N,N,N,N,N,6/2/2025,7/25/2025,"De La Rosa,Lauren E",8W1,Internet Course - Texas,Denton
1253,Summer 2025,Summer 2025,COS,College of Science,Mathematics,MATH,1180,MATH 1180,MATH 1180,400,Undergraduate,MATH FOR BUS & ECON,50,45,CRE,Internet,,,,N,N,N,N,N,N,N,5/19/2025,6/20/2025,"Grether,Marc William",5W1,Internet Course - Texas,Denton
1253,Summer 2025,Summer 2025,COS,College of Science,Mathematics,MATH,1180,MATH 1180,MATH 1180,405,Undergraduate,MATH FOR BUS & ECON,50,9,CRE,Internet,,,,N,N,N,N,N,N,N,5/19/2025,6/20/2025,"Grether,Marc William",5W1,Internet Course - Texas,Denton
1253,Summer 2025,Summer 2025,COS,College of Science,Mathematics,MATH,1190,MATH 1190,MATH 1190,1,Undergraduate,BUS CALCULUS,32,13,CRE,COL  047,MTWR,12:00:00.000000PM, 1:50:00.000000PM,Y,Y,Y,Y,N,N,N,5/19/2025,6/20/2025,,5W1,UNT Main Campus,Denton
